compound,SMILES,box,pose,dG
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,52,-4.108
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,53,-4.1
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,54,-4.012
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,55,-3.972
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,56,-3.944
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,57,-3.834
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,58,-3.763
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,0,-1.794
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,1,-1.697
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,2,-1.685
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,3,-1.545
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,4,-1.521
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,5,-1.498
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,6,-4.232
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,7,-4.117
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,8,-3.963
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,9,-3.845
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,10,-3.764
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,11,-4.009
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,12,-3.972
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,13,-3.898
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,14,-3.884
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,15,-3.878
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,16,-3.809
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,17,-3.753
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,18,-4.339
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,19,-4.103
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,20,-3.937
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,21,-3.919
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,22,-3.862
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,23,-3.856
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,24,-5.44
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,25,-5.124
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,26,-5.01
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,27,-4.902
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,28,-4.774
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,29,-4.667
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,30,-4.191
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,31,-4.032
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,32,-3.859
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,33,-3.847
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,34,-3.845
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,35,-3.823
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,36,-3.797
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,37,-1.509
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,38,-1.482
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,39,-1.359
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,40,-1.276
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,41,-1.258
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,42,-3.231
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,43,-3.045
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,44,-2.858
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,45,-2.803
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,46,-2.769
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,47,-2.769
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,48,-2.755
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,49,-2.754
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,50,-3.717
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,51,-3.603
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,52,-3.593
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,53,-3.569
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,54,-3.331
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0,55,-3.295
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,0,-2.742
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,1,-2.716
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,2,-2.578
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,3,-2.456
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,4,-6.773
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,5,-6.333
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,6,-5.942
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,7,-6.708
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,8,-6.646
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,9,-6.369
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,10,-5.705
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,11,-6.504
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,12,-6.439
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,13,-6.029
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,14,-5.928
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,15,-8.499
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,16,-8.232
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,17,-7.789
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,18,-7.65
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,19,-7.5
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,20,-7.152
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,21,-7.148
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,22,-6.144
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,23,-6.083
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,24,-5.767
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,25,-5.706
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,26,-5.632
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,27,-5.583
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,28,-5.525
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,29,-5.382
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,30,-2.811
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,31,-2.584
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,32,-2.556
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,33,-2.413
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,34,-2.357
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,35,-4.695
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,36,-4.546
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,37,-4.333
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,38,-4.302
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,39,-4.222
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,40,-4.198
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,41,-4.169
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,42,-5.495
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,43,-5.292
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,44,-5.07
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,45,-5.049
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,46,-4.873
estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,47,-4.785
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,0,-1.446
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,1,-1.376
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,2,-1.354
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,3,-1.236
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,4,-1.209
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,5,-3.379
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,6,-3.22
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,7,-3.155
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,8,-2.993
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,9,-3.726
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,10,-3.492
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,11,-3.267
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,12,-3.161
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,13,-3.072
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,14,-2.945
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,15,-2.931
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,16,-5.071
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,17,-4.953
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,18,-4.082
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,19,-4.047
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,20,-3.923
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,21,-3.768
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,22,-3.671
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,23,-3.892
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,24,-3.821
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,25,-3.773
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,26,-3.644
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,27,-3.422
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,28,-1.259
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,29,-1.199
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,30,-1.122
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,31,-0.829
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,32,-0.749
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,33,-2.693
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,34,-2.626
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,35,-2.45
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,36,-2.255
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,37,-2.22
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,38,-2.193
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,39,-3.126
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,40,-2.83
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,41,-2.802
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,42,-2.668
endosulfan α,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,43,-2.649
